model,event_id,true_label,pred_label,pred_conf,logits,latency_sec,actor_norm,pred_conf_iso,pred_conf_temp,prob_V,prob_B,prob_E,prob_P,prob_R,prob_S
llama3.2,NIG23107,B,B,0.9,"[0.05, 0.85, 0.01, 0.02, 0.01, 0.04]",2.32,Other Actors,0.7142857142857141,0.8999999999999999,0.04075011796685139,0.8134040720127591,0.03508488010135949,0.036422706574050896,0.03508488010135949,0.03925334324280626
llama3.2,NIG30021,V,V,0.9,"[0.8, 0.1, 0.05, 0.01, 0.005, 0.005]",2.14,Other Actors,0.7142857142857141,0.8999999999999999,0.776795721269885,0.05657851400364212,0.04692350501008458,0.04040001917426504,0.039651120270673294,0.039651120270673294
llama3.2,NIG17107,V,E,0.9,"[0.01, 0.001, 0.95, 0.005, 0.002, 0.008]",2.25,Other Actors,0.7142857142857141,0.8999999999999999,0.025894998957253147,0.02503738118191759,0.872819473712597,0.025414980959144136,0.02513125189222364,0.025701913295991693
llama3.2,NIG33251,S,E,0.9,"[0.1, 0.02, 0.85, 0.01, 0.005, 0.005]",2.32,Other Actors,0.7142857142857141,0.8999999999999999,0.048992047696594855,0.036316822603732334,0.8110394357537021,0.034982885308750385,0.034334404318204524,0.034334404318204524
llama3.2,NIG17399,V,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.32,Other Actors,0.8333333333333334,0.9999999999989999,0.8940480345964241,0.021190393080536305,0.021190393080536305,0.021190393080536305,0.021190393080536305,0.021190393080536305
llama3.2,NIG34685,B,B,1.0,"[0.0, 0.999999, 0.0, 0.0, 0.0, 0.0]",2.5,Other Actors,0.8333333333333334,0.9999999999989999,0.021190463977697308,0.8940476801106195,0.021190463977697308,0.021190463977697308,0.021190463977697308,0.021190463977697308
llama3.2,NIG31771,V,E,0.9,"[0.1, 0.02, 0.85, 0.01, 0.005, 0.006]",2.22,Other Actors,0.7142857142857141,0.8999999999999999,0.048985741893436345,0.03631214823829042,0.8109350462603842,0.03497838263537695,0.03432998511130515,0.03445869586039586
llama3.2,NIG18054,V,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.17,Other Actors,0.8333333333333334,0.9999999999989999,0.8940480345964241,0.021190393080536305,0.021190393080536305,0.021190393080536305,0.021190393080536305,0.021190393080536305
llama3.2,NIG20773,B,B,0.9,"[0.01, 0.85, 0.03, 0.02, 0.005, 0.025]",2.26,Other Actors,0.7142857142857141,0.8999999999999999,0.035287133857295594,0.8180931012522212,0.03802951805734574,0.03663267249625665,0.03463301298317834,0.0373245613528843
llama3.2,NIG24556,V,V,0.9,"[0.95, 0.02, 0.01, 0.0, 0.0, 0.01]",2.17,Other Actors,0.7142857142857141,0.8999999999999999,0.8716169921196862,0.026845368952310187,0.02585932347047454,0.024909495993091557,0.024909495993091557,0.02585932347047454
qwen2.5,NIG34478,V,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",9.73,Other Actors,0.9000000000000002,0.9999999999989999,0.9737089182843747,0.005258216342930365,0.005258216342930365,0.005258216342930365,0.005258216342930365,0.005258216342930365
qwen2.5,NIG19553,B,B,1.0,"[0.05, 0.9, 0.03, 0.02, 0.01, 0.0]",5.63,Other Actors,0.9000000000000002,0.9999999999989999,0.011241826036838277,0.951237478431387,0.010127098789269443,0.009611897691421711,0.00912290668362511,0.008658792366507325
qwen2.5,NIG33906,B,B,1.0,"[0.05, 0.9, 0.03, 0.02, 0.01, 0.04]",6.02,Other Actors,0.9000000000000002,0.9999999999989999,0.01121926272535434,0.9493282630200552,0.010106772831221158,0.009592605786276355,0.009104596225478274,0.0106484994106655
qwen2.5,NIG16292,V,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.93,Other Actors,0.9000000000000002,0.9999999999989999,0.9737089182843747,0.005258216342930365,0.005258216342930365,0.005258216342930365,0.005258216342930365,0.005258216342930365
qwen2.5,NIG17076,V,V,1.0,"[1.0, -2.3, -4.5, -3.2, -2.8, -3.9]",5.44,Other Actors,0.9000000000000002,0.9999999999989999,0.9999999643938587,3.288142905445369e-08,3.37482416722168e-13,2.9930850429280187e-10,2.416324934736739e-09,7.741151530422966e-12
qwen2.5,NIG17354,V,V,1.0,"[1.0, -2.3, -1.5, -3.4, -2.8, -3.9]",5.35,Other Actors,0.9000000000000002,0.9999999999989999,0.9999978215875474,3.288135859591748e-08,2.1430006913879217e-06,1.0534161848762499e-10,2.416319757020234e-09,7.741134942634018e-12
qwen2.5,NIG36017,V,V,1.0,"[0.95, 0.03, 0.02, 0.01, 0.01, 0.0]",5.58,Other Actors,0.9000000000000002,0.9999999999989999,0.963606541034314,0.007901622874761498,0.007499639556086916,0.007118106541236466,0.007118106541236466,0.0067559834514007095
qwen2.5,NIG22441,V,V,1.0,"[0.9, 0.05, 0.02, 0.03, 0.01, 0.0]",5.48,Other Actors,0.9000000000000002,0.9999999999989999,0.951237478431387,0.011241826036838277,0.009611897691421711,0.010127098789269443,0.00912290668362511,0.008658792366507325
qwen2.5,NIG36054,E,E,1.0,"[0.1, 0.2, 0.35, 0.1, 0.1, 0.1]",6.14,Other Actors,0.9000000000000002,0.9999999999989999,0.10667207849782903,0.17980833811906208,0.39350334788922814,0.10667207849782903,0.10667207849782903,0.10667207849782903
qwen2.5,NIG22750,B,B,1.0,"[0.05, 0.9, 0.03, 0.02, 0.01, 0.0]",5.81,Other Actors,0.9000000000000002,0.9999999999989999,0.011241826036838277,0.951237478431387,0.010127098789269443,0.009611897691421711,0.00912290668362511,0.008658792366507325
qwen2.5,NIG23107,B,B,1.0,"[0.05, 0.85, 0.03, 0.02, 0.04, 0.03]",6.07,Other Actors,0.9000000000000002,0.9999999999989999,0.014330846649529683,0.9339946884655002,0.012909815476425515,0.01225304780338637,0.01360178612779877,0.012909815476425515
qwen2.5,NIG30021,V,V,1.0,"[1.0, -2.5, -3.8, -4.2, -5.9, -6.7]",5.37,Other Actors,0.9000000000000002,0.9999999999989999,0.9999999884116918,1.1572642977155655e-08,1.3048621952861808e-11,1.6163238079645236e-12,2.257481421789323e-16,3.4637905835392737e-18
qwen2.5,NIG17107,V,P,1.0,"[0.05, 0.08, 0.03, 0.72, 0.04, 0.08]",5.62,Other Actors,0.9000000000000002,0.9999999999989999,0.02614528415237906,0.03057884567238624,0.02355274620128625,0.8643290966168675,0.024815181683830064,0.03057884567238624
qwen2.5,NIG33251,S,S,0.95,"[0.05, 0.03, 0.02, 0.04, 0.06, 0.8]",6.08,Other Actors,0.9000000000000002,0.9499999999999998,0.018195930309067385,0.016391641642447375,0.015557741238645284,0.017270239401270017,0.019171238575192488,0.9134132088324639
qwen2.5,NIG17399,V,P,1.0,"[0.05, 0.08, 0.03, 0.72, 0.04, 0.08]",5.65,Other Actors,0.9000000000000002,0.9999999999989999,0.02614528415237906,0.03057884567238624,0.02355274620128625,0.8643290966168675,0.024815181683830064,0.03057884567238624
qwen2.5,NIG34685,B,B,1.0,"[0.05, 0.9, 0.03, 0.02, 0.01, 0.04]",5.53,Other Actors,0.9000000000000002,0.9999999999989999,0.01121926272535434,0.9493282630200552,0.010106772831221158,0.009592605786276355,0.009104596225478274,0.0106484994106655
qwen2.5,NIG31771,V,V,1.0,"[0.95, 0.03, 0.02, 0.01, 0.01, 0.0]",5.32,Other Actors,0.9000000000000002,0.9999999999989999,0.963606541034314,0.007901622874761498,0.007499639556086916,0.007118106541236466,0.007118106541236466,0.0067559834514007095
qwen2.5,NIG18054,V,V,1.0,"[0.95, 0.03, 0.01, 0.005, 0.002, 0.001]",5.66,Other Actors,0.9000000000000002,0.9999999999989999,0.9643981128308283,0.00790811380394058,0.007123953836935165,0.006940378297708985,0.006832511494740136,0.0067969297348820885
qwen2.5,NIG20773,B,B,1.0,"[0.05, 0.85, 0.03, 0.02, 0.04, 0.03]",6.19,Other Actors,0.9000000000000002,0.9999999999989999,0.014330846649529683,0.9339946884655002,0.012909815476425515,0.01225304780338637,0.01360178612779877,0.012909815476425515
qwen2.5,NIG24556,V,V,1.0,"[0.95, 0.03, 0.01, 0.005, 0.002, 0.001]",5.67,Other Actors,0.9000000000000002,0.9999999999989999,0.9643981128308283,0.00790811380394058,0.007123953836935165,0.006940378297708985,0.006832511494740136,0.0067969297348820885
mistral,NIG34478,V,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.85, 0.5]",10.28,Other Actors,0.846153846153846,0.9078899569304498,0.09482818569443163,0.11171496408737668,0.13160889992411512,0.15504550066979741,0.32414681393511513,0.1826556356888398
mistral,NIG19553,B,B,0.95,"[0.1, 0.95, 0.2, 0.1, 0.05, 0.05]",6.1,Other Actors,0.8571428571428571,0.9798472353275721,0.11052536523640448,0.44508215614437957,0.13020746013127785,0.11052536523640448,0.10182982662554431,0.10182982662554431
mistral,NIG33906,B,B,0.95,"[0.1, 0.95, 0.2, 0.1, 0.05, 0.05]",6.78,Other Actors,0.8571428571428571,0.9798472353275721,0.11052536523640448,0.44508215614437957,0.13020746013127785,0.11052536523640448,0.10182982662554431,0.10182982662554431
mistral,NIG16292,V,B,0.95,"[0.1, 0.95, 0.2, 0.1, 0.1, 0.6]",6.41,Other Actors,0.8571428571428571,0.9798472353275721,0.09547241935685169,0.38446441836024553,0.11247392135239334,0.09547241935685169,0.09547241935685169,0.2166444022164217
mistral,NIG17076,V,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.85]",6.08,Other Actors,0.846153846153846,0.9078899569304498,0.09482818569443163,0.11171496408737668,0.13160889992411512,0.15504550066979741,0.1826556356888398,0.32414681393511513
mistral,NIG17354,V,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.85, 0.4]",5.96,Other Actors,0.846153846153846,0.9078899569304498,0.09752074667735111,0.11488700994386074,0.13534581618319566,0.15944787811299707,0.3333506709692649,0.15944787811299707
mistral,NIG36017,V,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.85]",6.02,Other Actors,0.846153846153846,0.9078899569304498,0.09482818569443163,0.11171496408737668,0.13160889992411512,0.15504550066979741,0.1826556356888398,0.32414681393511513
mistral,NIG22441,V,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.85]",7.34,Other Actors,0.846153846153846,0.9078899569304498,0.09482818569443163,0.11171496408737668,0.13160889992411512,0.15504550066979741,0.1826556356888398,0.32414681393511513
mistral,NIG36054,E,E,0.95,"[0.1, 0.2, 0.35, 0.1, 0.1, 0.2]",6.36,Other Actors,0.8571428571428571,0.9798472353275721,0.14571872433674374,0.17166796914784355,0.21950788869386223,0.14571872433674374,0.14571872433674374,0.17166796914784355
mistral,NIG22750,B,B,0.95,"[0.1, 0.95, 0.2, 0.1, 0.05, 0.05]",6.37,Other Actors,0.8571428571428571,0.9798472353275721,0.11052536523640448,0.44508215614437957,0.13020746013127785,0.11052536523640448,0.10182982662554431,0.10182982662554431
mistral,NIG23107,B,B,0.95,"[0.1, 0.95, 0.2, 0.1, 0.05, 0.6]",6.34,Other Actors,0.8571428571428571,0.9798472353275721,0.09619496418118231,0.3873740835546213,0.11332513524529347,0.09619496418118231,0.08862686410371458,0.21828398873361873
mistral,NIG30021,V,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.85]",6.51,Other Actors,0.846153846153846,0.9078899569304498,0.09482818569443163,0.11171496408737668,0.13160889992411512,0.15504550066979741,0.1826556356888398,0.32414681393511513
mistral,NIG17107,V,E,0.85,"[0.1, 0.2, 0.85, 0.1, 0.1, 0.4]",6.49,Other Actors,0.846153846153846,0.9078899569304498,0.10832655939768977,0.12761709616397954,0.3702876822558047,0.10832655939768977,0.10832655939768977,0.17711554338677604
mistral,NIG33251,S,E,0.85,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.85]",6.54,Other Actors,0.846153846153846,0.9078899569304498,0.09482818569443163,0.11171496408737668,0.13160889992411512,0.15504550066979741,0.1826556356888398,0.32414681393511513
mistral,NIG17399,V,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.85]",6.5,Other Actors,0.846153846153846,0.9078899569304498,0.09482818569443163,0.11171496408737668,0.13160889992411512,0.15504550066979741,0.1826556356888398,0.32414681393511513
mistral,NIG34685,B,B,0.95,"[0.1, 0.95, 0.2, 0.1, 0.1, 0.6]",6.22,Other Actors,0.8571428571428571,0.9798472353275721,0.09547241935685169,0.38446441836024553,0.11247392135239334,0.09547241935685169,0.09547241935685169,0.2166444022164217
mistral,NIG31771,V,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.6, 0.7]",6.7,Other Actors,0.846153846153846,0.9078899569304498,0.0985861129399205,0.11614209410361,0.1368244027532776,0.16118976787253594,0.223709943129004,0.26354767920138844
mistral,NIG18054,V,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.7, 0.6]",5.91,Other Actors,0.846153846153846,0.9078899569304498,0.0985861129399205,0.11614209410361,0.1368244027532776,0.16118976787253594,0.26354767920138844,0.223709943129004
mistral,NIG20773,B,B,0.85,"[0.1, 0.85, 0.2, 0.1, 0.1, 0.3]",6.21,Other Actors,0.846153846153846,0.9078899569304498,0.11130653559640052,0.38047399746726707,0.1311277394561854,0.11130653559640052,0.11130653559640052,0.15447865628696542
mistral,NIG24556,V,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.85]",5.86,Other Actors,0.846153846153846,0.9078899569304498,0.09482818569443163,0.11171496408737668,0.13160889992411512,0.15504550066979741,0.1826556356888398,0.32414681393511513
