model,event_id,true_label,pred_label,pred_conf,logits,latency_sec,actor_norm,pred_conf_iso,pred_conf_temp,prob_V,prob_B,prob_E,prob_P,prob_R,prob_S
llama3.2,CAO12227,B,B,1.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",2.52,State forces (Cameroon),0.9090909090909092,0.8299874217980195,0.0487918640839324,0.7560406795795815,0.0487918640839324,0.0487918640839324,0.0487918640839324,0.0487918640839324
llama3.2,CAO12122,V,V,0.9,"[0, 0, 0, 0, 0, 0.1]",2.0,State forces (Cameroon),0.5555555555555556,0.5314788656646232,0.1583459882018642,0.1583459882018642,0.1583459882018642,0.1583459882018642,0.1583459882018642,0.2082700589904703
llama3.2,CAO4139,V,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.27,State forces (Cameroon),0.9090909090909092,0.8299874217980195,0.7560406795795815,0.0487918640839324,0.0487918640839324,0.0487918640839324,0.0487918640839324,0.0487918640839324
llama3.2,CAO11454,S,V,0.9,"[0.8, 0.1, 0.05, 0.01, 0.005, 0.005]",2.25,State forces (Cameroon),0.5555555555555556,0.5314788656646232,0.6188090968412144,0.0908695258987665,0.079233414977146,0.0710068855521467,0.0700405383650536,0.0700405383650536
llama3.2,CAO4242,V,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.21,State forces (Cameroon),0.9090909090909092,0.8299874217980195,0.7560406795795815,0.0487918640839324,0.0487918640839324,0.0487918640839324,0.0487918640839324,0.0487918640839324
llama3.2,CAO13564,B,B,1.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",2.3,State forces (Cameroon),0.9090909090909092,0.8299874217980195,0.0487918640839324,0.7560406795795815,0.0487918640839324,0.0487918640839324,0.0487918640839324,0.0487918640839324
llama3.2,CAO10471,V,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.37,State forces (Cameroon),0.9090909090909092,0.8299874217980195,0.7560406795795815,0.0487918640839324,0.0487918640839324,0.0487918640839324,0.0487918640839324,0.0487918640839324
llama3.2,CAO4773,V,V,0.9,"[0.8, 0.1, 0.05, 0.01, 0.005, 0.005]",2.12,State forces (Cameroon),0.5555555555555556,0.5314788656646232,0.6188090968412144,0.0908695258987665,0.079233414977146,0.0710068855521467,0.0700405383650536,0.0700405383650536
llama3.2,CAO4808,B,B,0.9,"[0.05, 0.85, 0.01, 0.02, 0.03, 0.04]",2.28,State forces (Cameroon),0.5555555555555556,0.5314788656646232,0.0730258152309867,0.6540856429463945,0.0654437992601295,0.0672621091381148,0.0691309394756357,0.0710516939480847
llama3.2,CAO10307,V,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.24,State forces (Cameroon),0.9090909090909092,0.8299874217980195,0.7560406795795815,0.0487918640839324,0.0487918640839324,0.0487918640839324,0.0487918640839324,0.0487918640839324
qwen2.5,CAO13748,V,V,1.0,"[0.95, 0.04, 0.01, 0.02, 0.03, 0.05]",10.67,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.4268117101481188,0.1162639593672727,0.1113847201586863,0.1129879463291212,0.114614248682267,0.1179374153141067
qwen2.5,CAO4935,S,V,1.0,"[1.0, -2.3, -1.5, -3.4, -2.8, -2.9]",6.3,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.9550500811051076,0.0085483475290465,0.0268164893224023,0.0017748739335728,0.0041836690768754,0.0036265390320398
qwen2.5,CAO2846,B,V,1.0,"[0.95, 0.03, 0.02, 0.01, 0.005, 0.0]",5.81,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.4327865332991901,0.116218702942043,0.1145696344165567,0.1129439651111004,0.1121398012248606,0.111341363005816
qwen2.5,CAO6346,V,V,1.0,"[0.95, 0.03, 0.01, 0.005, 0.002, 0.001]",5.76,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.4339801301318036,0.1165392264912963,0.1132554571485068,0.1124490754310878,0.1119680049233959,0.1118081058734754
qwen2.5,CAO9881,V,V,1.0,"[1.0, -2.5, -3.8, -4.2, -5.9, -6.7]",5.73,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.9916345668378556,0.0066692614542021,0.0010404785867415,0.0005874531960118,5.174504851464075e-05,1.649487568236606e-05
qwen2.5,CAO5487,V,V,1.0,"[0.95, 0.03, 0.02, 0.01, 0.01, 0.0]",5.65,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.4324387816479792,0.1161253191541012,0.114477575684407,0.1128532126330548,0.1128532126330548,0.1112518982469702
qwen2.5,CAO12605,V,V,1.0,"[0.95, 0.03, 0.02, 0.01, 0.01, 0.0]",5.48,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.4324387816479792,0.1161253191541012,0.114477575684407,0.1128532126330548,0.1128532126330548,0.1112518982469702
qwen2.5,CAO12475,V,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.32,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.455036994816167,0.1089926010366756,0.1089926010366756,0.1089926010366756,0.1089926010366756,0.1089926010366756
qwen2.5,CAO7409,S,V,1.0,"[0.95, 0.03, 0.01, 0.005, 0.002, 0.001]",5.91,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.4339801301318036,0.1165392264912963,0.1132554571485068,0.1124490754310878,0.1119680049233959,0.1118081058734754
qwen2.5,CAO3384,B,B,1.0,"[0.05, 0.9, 0.03, 0.02, 0.01, 0.0]",6.82,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.1223281907833589,0.4121722877975599,0.1188813036300167,0.1171944545160422,0.1155315407043099,0.1138922225683001
qwen2.5,CAO12227,B,B,1.0,"[0.05, 0.9, 0.03, 0.02, 0.01, 0.0]",5.66,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.1223281907833589,0.4121722877975599,0.1188813036300167,0.1171944545160422,0.1155315407043099,0.1138922225683001
qwen2.5,CAO12122,V,V,1.0,"[0.95, 0.03, 0.02, 0.01, 0.01, 0.0]",5.82,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.4324387816479792,0.1161253191541012,0.114477575684407,0.1128532126330548,0.1128532126330548,0.1112518982469702
qwen2.5,CAO4139,V,V,1.0,"[1.0, -2.3, -1.5, -3.4, -2.8, -3.9]",5.24,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.9576912915470028,0.0085719881581626,0.0268906508695448,0.0017797823835684,0.0041952390988773,0.0008710479418861
qwen2.5,CAO11454,S,P,0.95,"[0.05, 0.1, 0.08, 0.7, 0.02, 0.05]",5.63,State forces (Cameroon),1.86984930463182e-15,0.5313839159853907,0.1314463466120225,0.1411825443698601,0.1372043910484685,0.3327904218446403,0.1259299495126531,0.1314463466120225
qwen2.5,CAO4242,V,V,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.1,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.455036994816167,0.1089926010366756,0.1089926010366756,0.1089926010366756,0.1089926010366756,0.1089926010366756
qwen2.5,CAO13564,B,B,1.0,"[0.05, 0.85, 0.03, 0.02, 0.04, 0.05]",5.54,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.124181887254899,0.3895632743394326,0.1206827678032368,0.1189703570731657,0.122419826273977,0.124181887254899
qwen2.5,CAO10471,V,V,1.0,"[0.95, 0.04, 0.01, 0.02, 0.03, 0.05]",5.8,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.4268117101481188,0.1162639593672727,0.1113847201586863,0.1129879463291212,0.114614248682267,0.1179374153141067
qwen2.5,CAO4773,V,V,1.0,"[0.95, 0.03, 0.01, 0.005, 0.002, 0.001]",5.72,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.4339801301318036,0.1165392264912963,0.1132554571485068,0.1124490754310878,0.1119680049233959,0.1118081058734754
qwen2.5,CAO4808,B,B,1.0,"[0.05, 0.9, 0.03, 0.02, 0.01, 0.0]",5.42,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.1223281907833589,0.4121722877975599,0.1188813036300167,0.1171944545160422,0.1155315407043099,0.1138922225683001
qwen2.5,CAO10307,V,V,1.0,"[0.95, 0.03, 0.01, 0.005, 0.002, 0.001]",5.7,State forces (Cameroon),0.8421052631578947,0.7648750958102666,0.4339801301318036,0.1165392264912963,0.1132554571485068,0.1124490754310878,0.1119680049233959,0.1118081058734754
mistral,CAO13748,V,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.7, 0.6]",10.34,State forces (Cameroon),0.5,0.6905592889333636,0.1334016648912964,0.1436756651382101,0.1547409229841919,0.166658377554513,0.2082059083125786,0.1933174611190015
mistral,CAO4935,S,V,0.95,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.95]",6.9,State forces (Cameroon),0.928571428571428,0.7961854749422936,0.1296913386708995,0.1396795861685086,0.1504370838650585,0.1620230759741827,0.1745013694341698,0.2436675458869371
mistral,CAO2846,B,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.85, 0.2]",6.27,State forces (Cameroon),0.5,0.6905592889333636,0.1368407233888981,0.1473795845570176,0.1587301017290684,0.1709547850243327,0.2387152207434266,0.1473795845570176
mistral,CAO6346,V,V,0.95,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.95]",5.96,State forces (Cameroon),0.928571428571428,0.7961854749422936,0.1296913386708995,0.1396795861685086,0.1504370838650585,0.1620230759741827,0.1745013694341698,0.2436675458869371
mistral,CAO9881,V,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.6, 0.7]",6.22,State forces (Cameroon),0.5,0.6905592889333636,0.1334016648912964,0.1436756651382101,0.1547409229841919,0.166658377554513,0.1933174611190015,0.2082059083125786
mistral,CAO5487,V,V,0.95,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.95]",5.96,State forces (Cameroon),0.928571428571428,0.7961854749422936,0.1296913386708995,0.1396795861685086,0.1504370838650585,0.1620230759741827,0.1745013694341698,0.2436675458869371
mistral,CAO12605,V,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.005, 0.02]",6.12,State forces (Cameroon),0.928571428571428,0.7961854749422936,0.1749574426617389,0.1685859737365428,0.1648750152546921,0.1636562712885065,0.1630502818036524,0.1648750152546921
mistral,CAO12475,V,V,0.95,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.95]",6.03,State forces (Cameroon),0.928571428571428,0.7961854749422936,0.1296913386708995,0.1396795861685086,0.1504370838650585,0.1620230759741827,0.1745013694341698,0.2436675458869371
mistral,CAO7409,S,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.7, 0.6]",6.15,State forces (Cameroon),0.5,0.6905592889333636,0.1334016648912964,0.1436756651382101,0.1547409229841919,0.166658377554513,0.2082059083125786,0.1933174611190015
mistral,CAO3384,B,B,0.95,"[0.1, 0.95, 0.2, 0.1, 0.1, 0.6]",5.86,State forces (Cameroon),0.928571428571428,0.7961854749422936,0.1350442449538547,0.2537247289702293,0.1454447493788238,0.1350442449538547,0.1350442449538547,0.1956977867891287
mistral,CAO12227,B,B,0.95,"[0.1, 0.95, 0.2, 0.1, 0.1, 0.6]",6.32,State forces (Cameroon),0.928571428571428,0.7961854749422936,0.1350442449538547,0.2537247289702293,0.1454447493788238,0.1350442449538547,0.1350442449538547,0.1956977867891287
mistral,CAO12122,V,V,0.95,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.95]",7.23,State forces (Cameroon),0.928571428571428,0.7961854749422936,0.1296913386708995,0.1396795861685086,0.1504370838650585,0.1620230759741827,0.1745013694341698,0.2436675458869371
mistral,CAO4139,V,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.03, 0.77]",6.2,State forces (Cameroon),0.928571428571428,0.7961854749422936,0.1554075076446779,0.1497479935900821,0.1464517016469477,0.1453691414576789,0.1475423236335941,0.2554813320267635
mistral,CAO11454,S,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.85, 0.5]",6.21,State forces (Cameroon),0.5,0.6905592889333636,0.1319911858318629,0.1421565572830513,0.1531048202287692,0.1648962694742926,0.230255323720366,0.1775958434614277
mistral,CAO4242,V,V,0.95,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.95]",6.58,State forces (Cameroon),0.928571428571428,0.7961854749422936,0.1296913386708995,0.1396795861685086,0.1504370838650585,0.1620230759741827,0.1745013694341698,0.2436675458869371
mistral,CAO13564,B,B,0.95,"[0.1, 0.95, 0.2, 0.1, 0.1, 0.6]",6.4,State forces (Cameroon),0.928571428571428,0.7961854749422936,0.1350442449538547,0.2537247289702293,0.1454447493788238,0.1350442449538547,0.1350442449538547,0.1956977867891287
mistral,CAO10471,V,V,0.85,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.85]",7.08,State forces (Cameroon),0.5,0.6905592889333636,0.1319911858318629,0.1421565572830513,0.1531048202287692,0.1648962694742926,0.1775958434614277,0.230255323720366
mistral,CAO4773,V,V,0.95,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.95]",6.28,State forces (Cameroon),0.928571428571428,0.7961854749422936,0.1296913386708995,0.1396795861685086,0.1504370838650585,0.1620230759741827,0.1745013694341698,0.2436675458869371
mistral,CAO4808,B,B,0.95,"[0.1, 0.95, 0.2, 0.1, 0.1, 0.6]",6.49,State forces (Cameroon),0.928571428571428,0.7961854749422936,0.1350442449538547,0.2537247289702293,0.1454447493788238,0.1350442449538547,0.1350442449538547,0.1956977867891287
mistral,CAO10307,V,V,0.95,"[0.1, 0.2, 0.3, 0.4, 0.5, 0.95]",6.62,State forces (Cameroon),0.928571428571428,0.7961854749422936,0.1296913386708995,0.1396795861685086,0.1504370838650585,0.1620230759741827,0.1745013694341698,0.2436675458869371
gemma:2b,CAO6346,V,V,0.8,"[0.7, 0.2, 0.0, 0.0, 0.0, 0.1]",5.49,State forces (Cameroon),,,,,,,,
gemma:2b,CAO4935,S,V,0.8,"[0.7, 0.2, 0.0, 0.0, 0.0, 0.1]",2.64,State forces (Cameroon),,,,,,,,
gemma:2b,CAO12122,V,V,0.8,"[0.7, 0.2, 0.0, 0.0, 0.0, 0.1]",2.81,State forces (Cameroon),,,,,,,,
gemma:2b,CAO13748,V,V,0.85,"[0.8, 0.15, 0.05, 0.05, 0.05, 0.05]",2.6,State forces (Cameroon),,,,,,,,
gemma:2b,CAO13564,B,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.19,State forces (Cameroon),,,,,,,,
gemma:7b,CAO6346,V,V,0.95,"[0.8, 0.05, 0.07, 0.03, 0.04, 0.05]",22.19,State forces (Cameroon),,,,,,,,
gemma:7b,CAO4935,S,V,0.95,"[0.8, 0.05, 0.07, 0.03, 0.04, 0.01]",14.37,State forces (Cameroon),,,,,,,,
gemma:7b,CAO12122,V,V,0.95,"[0.95, 0.05, 0.05, 0.05, 0.05, 0.05]",14.53,State forces (Cameroon),,,,,,,,
gemma:7b,CAO13748,V,V,0.95,"[0.95, 0.05, 0.05, 0.05, 0.05, 0.05]",14.47,State forces (Cameroon),,,,,,,,
gemma:7b,CAO13564,B,B,0.95,"[0.05, 1.0, 0.05, 0.05, 0.05, 0.8]",15.58,State forces (Cameroon),,,,,,,,
