model,event_id,true_label,pred_label,pred_conf,logits,latency_sec,actor_norm,pred_conf_iso,pred_conf_temp,prob_V,prob_B,prob_E,prob_P,prob_R,prob_S
mistral:7b,CAO6334,B,B,0.95,"[0.1, 0.85, 0.02, 0.01, 0.01, 0.01]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14745108855334263,0.3121539569169833,0.13611451013609394,0.13476014813108927,0.13476014813108927,0.13476014813108927
mistral:7b,CAO9055,V,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO6892,B,B,0.95,"[0.1, 0.85, 0.02, 0.02, 0.0, 0.01]",0.52,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14744910151050789,0.31214975034726916,0.13611267586437223,0.13611267586437223,0.13341746430249007,0.13475833211067614
mistral:7b,CAO15046,S,B,0.85,"[0.1, 0.15, 0.2, 0.1, 0.1, 0.25]",0.53,State forces (Cameroon),0.415929203539823,0.85,0.15827101558964557,0.16638574408347348,0.17491652360397375,0.15827101558964557,0.15827101558964557,0.18388468554343215
mistral:7b,CAO6111,V,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.01, 0.81]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.1484516625188282,0.14121158950395918,0.13703815631940258,0.13567460388131702,0.13567460388131702,0.301949383894874
mistral:7b,CAO15915,S,E,0.95,"[0.05, 0.05, 0.8, 0.0, 0.0, 0.1]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.1414281135576334,0.1414281135576334,0.2994033187510092,0.13453058306764926,0.13453058306764926,0.1486792879981261
mistral:7b,CAO12811,S,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.52,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO6200,V,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO11756,V,V,0.95,"[0.1, 0.05, 0.0, 0.0, 0.0, 0.85]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14743300643517512,0.1402426138637417,0.13340290087608286,0.13340290087608286,0.13340290087608286,0.3121156770725223
mistral:7b,CAO3384,B,B,0.95,"[0.1, 0.85, 0.02, 0.02, 0.0, 0.01]",0.55,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14744910151050789,0.31214975034726916,0.13611267586437223,0.13611267586437223,0.13341746430249007,0.13475833211067614
mistral:7b,CAO13662,B,B,0.95,"[0.1, 0.8, 0.02, 0.03, 0.02, 0.07]",0.55,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.1478672058525336,0.29776798613163385,0.13649863481699137,0.137870468903663,0.13649863481699137,0.14349706947788907
mistral:7b,CAO4215,S,E,0.95,"[0.1, 0.05, 0.8, 0.02, 0.02, 0.01]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14869565634863702,0.14144368361426995,0.2994362805611674,0.13726339101211657,0.13726339101211657,0.13589759745139307
mistral:7b,CAO12793,S,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.52,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO4974,V,V,0.85,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.53,State forces (Cameroon),0.415929203539823,0.85,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO5023,B,B,0.95,"[0.1, 0.85, 0.02, 0.02, 0.0, 0.01]",0.57,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14744910151050789,0.31214975034726916,0.13611267586437223,0.13611267586437223,0.13341746430249007,0.13475833211067614
mistral:7b,CAO5902,V,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.005, 0.86]",0.55,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.1462859580024507,0.1391515076432068,0.13503895907889113,0.1336952989857169,0.13302849090018504,0.3127997853892366
mistral:7b,CAO13920,B,B,0.95,"[0.1, 0.85, 0.02, 0.01, 0.01, 0.01]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14745108855334263,0.3121539569169833,0.13611451013609394,0.13476014813108927,0.13476014813108927,0.13476014813108927
mistral:7b,CAO10030,B,B,0.95,"[0.1, 0.85, 0.02, 0.01, 0.01, 0.01]",0.56,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14745108855334263,0.3121539569169833,0.13611451013609394,0.13476014813108927,0.13476014813108927,0.13476014813108927
mistral:7b,CAO9764,V,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO14359,S,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO9311,V,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.005, 0.86]",0.55,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.1462859580024507,0.1391515076432068,0.13503895907889113,0.1336952989857169,0.13302849090018504,0.3127997853892366
mistral:7b,CAO5476,S,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO10200,V,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO7875,B,B,0.95,"[0.05, 0.85, 0.02, 0.01, 0.03, 0.04]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14031101097987414,0.31226789765386587,0.13616419391309453,0.13480933754624874,0.1375326668128022,0.1389148930938021
mistral:7b,CAO11083,V,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.52,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO5583,V,V,0.95,"[0.1, 0.05, 0.0, 0.0, 0.0, 0.85]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14743300643517512,0.1402426138637417,0.13340290087608286,0.13340290087608286,0.13340290087608286,0.3121156770725223
mistral:7b,CAO3983,B,B,0.95,"[0.1, 0.85, 0.02, 0.02, 0.0, 0.01]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14744910151050789,0.31214975034726916,0.13611267586437223,0.13611267586437223,0.13341746430249007,0.13475833211067614
mistral:7b,CAO4166,B,B,0.95,"[0.1, 0.85, 0.02, 0.02, 0.0, 0.01]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14744910151050789,0.31214975034726916,0.13611267586437223,0.13611267586437223,0.13341746430249007,0.13475833211067614
mistral:7b,CAO4285,S,E,0.95,"[0.1, 0.05, 0.2, 0.02, 0.0, 0.68]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14991621472657576,0.14260471465768612,0.16568304066379566,0.13839010840251095,0.1356498006549193,0.2677561208942444
mistral:7b,CAO14854,S,B,0.85,"[0.1, 0.2, 0.15, 0.05, 0.05, 0.4]",0.54,State forces (Cameroon),0.415929203539823,0.85,0.15603643315262777,0.17244692808053905,0.1640365921549672,0.14842644650891826,0.14842644650891826,0.21062715359381887
mistral:7b,CAO6569,B,B,0.95,"[0.1, 0.85, 0.02, 0.01, 0.01, 0.01]",0.56,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14745108855334263,0.3121539569169833,0.13611451013609394,0.13476014813108927,0.13476014813108927,0.13476014813108927
mistral:7b,CAO13006,V,V,0.95,"[0.1, 0.05, 0.0, 0.0, 0.0, 0.85]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14743300643517512,0.1402426138637417,0.13340290087608286,0.13340290087608286,0.13340290087608286,0.3121156770725223
mistral:7b,CAO9658,B,B,0.95,"[0.1, 0.85, 0.02, 0.01, 0.01, 0.01]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14745108855334263,0.3121539569169833,0.13611451013609394,0.13476014813108927,0.13476014813108927,0.13476014813108927
mistral:7b,CAO11393,B,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.005, 0.81]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14855218479785007,0.14130720925358264,0.13713095007834372,0.13576647432692965,0.1350893362112879,0.3021538453317038
mistral:7b,CAO5005,S,V,0.95,"[0.1, 0.05, 0.0, 0.0, 0.0, 0.85]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14743300643517512,0.1402426138637417,0.13340290087608286,0.13340290087608286,0.13340290087608286,0.3121156770725223
mistral:7b,CAO10111,B,B,0.95,"[0.05, 0.85, 0.02, 0.01, 0.03, 0.04]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14031101097987414,0.31226789765386587,0.13616419391309453,0.13480933754624874,0.1375326668128022,0.1389148930938021
mistral:7b,CAO5523,V,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO13380,B,B,0.85,"[0.1, 0.2, 0.15, 0.05, 0.05, 0.4]",0.53,State forces (Cameroon),0.415929203539823,0.85,0.15603643315262777,0.17244692808053905,0.1640365921549672,0.14842644650891826,0.14842644650891826,0.21062715359381887
mistral:7b,CAO4545,B,B,0.95,"[0.05, 0.85, 0.02, 0.01, 0.03, 0.04]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14031101097987414,0.31226789765386587,0.13616419391309453,0.13480933754624874,0.1375326668128022,0.1389148930938021
mistral:7b,CAO13198,V,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.005, 0.86]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.1462859580024507,0.1391515076432068,0.13503895907889113,0.1336952989857169,0.13302849090018504,0.3127997853892366
mistral:7b,CAO15607,B,B,0.95,"[0.1, 0.85, 0.02, 0.02, 0.0, 0.01]",0.55,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14744910151050789,0.31214975034726916,0.13611267586437223,0.13611267586437223,0.13341746430249007,0.13475833211067614
mistral:7b,CAO14593,S,P,0.5,"[0.2, 0.1, 0.05, 0.3, 0.05, 0.1]",0.55,State forces (Cameroon),0.33333333333333326,0.5,0.17742256339130905,0.16053857416031342,0.15270901550868013,0.1960822572705078,0.15270901550868013,0.16053857416031342
mistral:7b,CAO9992,B,B,0.95,"[0.1, 0.85, 0.02, 0.01, 0.01, 0.01]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14745108855334263,0.3121539569169833,0.13611451013609394,0.13476014813108927,0.13476014813108927,0.13476014813108927
mistral:7b,CAO12485,S,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO4924,B,B,0.95,"[0.1, 0.85, 0.02, 0.02, 0.0, 0.01]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14744910151050789,0.31214975034726916,0.13611267586437223,0.13611267586437223,0.13341746430249007,0.13475833211067614
mistral:7b,CAO15047,V,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.005, 0.86]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.1462859580024507,0.1391515076432068,0.13503895907889113,0.1336952989857169,0.13302849090018504,0.3127997853892366
mistral:7b,CAO4666,B,B,0.95,"[0.1, 0.85, 0.02, 0.02, 0.0, 0.01]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14744910151050789,0.31214975034726916,0.13611267586437223,0.13611267586437223,0.13341746430249007,0.13475833211067614
mistral:7b,CAO3644,B,B,0.85,"[0.1, 0.15, 0.2, 0.25, 0.1, 0.15]",0.53,State forces (Cameroon),0.415929203539823,0.85,0.15699702733845594,0.16504643705787517,0.17350854883878888,0.18240452236836652,0.15699702733845594,0.16504643705787517
mistral:7b,CAO7017,B,B,0.95,"[0.1, 0.85, 0.02, 0.02, 0.0, 0.01]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14744910151050789,0.31214975034726916,0.13611267586437223,0.13611267586437223,0.13341746430249007,0.13475833211067614
mistral:7b,CAO15432,V,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.01, 0.81]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.1484516625188282,0.14121158950395918,0.13703815631940258,0.13567460388131702,0.13567460388131702,0.301949383894874
mistral:7b,CAO13669,B,B,0.95,"[0.1, 0.85, 0.02, 0.01, 0.01, 0.01]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14745108855334263,0.3121539569169833,0.13611451013609394,0.13476014813108927,0.13476014813108927,0.13476014813108927
mistral:7b,CAO5545,V,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO8944,B,B,0.95,"[0.1, 0.85, 0.02, 0.02, 0.0, 0.01]",0.51,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14744910151050789,0.31214975034726916,0.13611267586437223,0.13611267586437223,0.13341746430249007,0.13475833211067614
mistral:7b,CAO12777,B,B,0.95,"[0.1, 0.85, 0.02, 0.02, 0.01, 0.0]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14744910151050789,0.31214975034726916,0.13611267586437223,0.13611267586437223,0.13475833211067614,0.13341746430249007
mistral:7b,CAO15910,S,V,0.85,"[0.1, 0.05, 0.02, 0.01, 0.01, 0.76]",0.53,State forces (Cameroon),0.415929203539823,0.85,0.15067047285006785,0.14332218717842052,0.13908637640570146,0.13770244383723892,0.13770244383723892,0.2915160758910407
mistral:7b,CAO10023,B,B,0.95,"[0.1, 0.8, 0.02, 0.03, 0.04, 0.01]",0.55,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14869980033740618,0.299444625529771,0.13726721639588862,0.13864677485584598,0.14004019810882826,0.13590138477196062
mistral:7b,CAO6152,B,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.01, 0.81]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.1484516625188282,0.14121158950395918,0.13703815631940258,0.13567460388131702,0.13567460388131702,0.301949383894874
mistral:7b,CAO2941,V,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.01, 0.81]",0.52,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.1484516625188282,0.14121158950395918,0.13703815631940258,0.13567460388131702,0.13567460388131702,0.301949383894874
mistral:7b,CAO4323,B,B,0.95,"[0.1, 0.85, 0.02, 0.01, 0.01, 0.01]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14745108855334263,0.3121539569169833,0.13611451013609394,0.13476014813108927,0.13476014813108927,0.13476014813108927
mistral:7b,CAO13900,V,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.01, 0.81]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.1484516625188282,0.14121158950395918,0.13703815631940258,0.13567460388131702,0.13567460388131702,0.301949383894874
mistral:7b,CAO11562,B,B,0.95,"[0.1, 0.25, 0.1, 0.1, 0.1, 0.35]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.15513834505208537,0.1802450416417087,0.15513834505208537,0.15513834505208537,0.15513834505208537,0.19920157814975054
mistral:7b,CAO14085,S,V,0.95,"[0.1, 0.05, 0.0, 0.0, 0.0, 0.85]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14743300643517512,0.1402426138637417,0.13340290087608286,0.13340290087608286,0.13340290087608286,0.3121156770725223
mistral:7b,CAO14464,B,B,0.95,"[0.1, 0.25, 0.3, 0.05, 0.05, 0.2]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.15647329795894796,0.18179603564133132,0.19111691770547712,0.14884200516721882,0.14884200516721882,0.1729297383596149
mistral:7b,CAO3228,V,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.005, 0.81]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14855218479785007,0.14130720925358264,0.13713095007834372,0.13576647432692965,0.1350893362112879,0.3021538453317038
mistral:7b,CAO8931,B,B,0.95,"[0.1, 0.85, 0.02, 0.01, 0.01, 0.01]",0.52,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14745108855334263,0.3121539569169833,0.13611451013609394,0.13476014813108927,0.13476014813108927,0.13476014813108927
mistral:7b,CAO13574,S,V,0.95,"[0.1, 0.05, 0.0, 0.0, 0.0, 0.85]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14743300643517512,0.1402426138637417,0.13340290087608286,0.13340290087608286,0.13340290087608286,0.3121156770725223
mistral:7b,CAO11972,B,V,0.95,"[0.1, 0.05, 0.0, 0.0, 0.0, 0.85]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14743300643517512,0.1402426138637417,0.13340290087608286,0.13340290087608286,0.13340290087608286,0.3121156770725223
mistral:7b,CAO3243,S,R,0.85,"[0.1, 0.05, 0.02, 0.7, 0.03, 0.05]",0.53,State forces (Cameroon),0.415929203539823,0.85,0.15197365567311868,0.14456181302521037,0.14028936577198997,0.2769140551660633,0.14169929733813044,0.14456181302521037
mistral:7b,CAO9366,B,B,0.95,"[0.1, 0.85, 0.02, 0.01, 0.01, 0.01]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14745108855334263,0.3121539569169833,0.13611451013609394,0.13476014813108927,0.13476014813108927,0.13476014813108927
mistral:7b,CAO7437,V,V,0.95,"[0.1, 0.02, 0.01, 0.0, 0.0, 0.87]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14691863244122272,0.13562299119526258,0.1342735198854346,0.13293747603949013,0.13293747603949013,0.3173099043987824
mistral:7b,CAO9449,B,B,0.85,"[0.1, 0.2, 0.15, 0.05, 0.05, 0.45]",0.53,State forces (Cameroon),0.415929203539823,0.85,0.15436938502821226,0.17060455497440247,0.1622840726455013,0.1468407012809155,0.1468407012809155,0.21906058478983384
mistral:7b,CAO3344,B,B,0.95,"[0.1, 0.85, 0.02, 0.0, 0.02, 0.01]",0.52,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14744910151050789,0.31214975034726916,0.13611267586437223,0.13341746430249007,0.13611267586437223,0.13475833211067614
mistral:7b,CAO13117,B,B,0.95,"[0.05, 0.2, 0.1, 0.02, 0.01, 0.68]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14241056588298456,0.16545747196916363,0.1497121117313352,0.13820169759125792,0.1368265677240777,0.26739158510091354
mistral:7b,CAO6300,V,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.01, 0.81]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.1484516625188282,0.14121158950395918,0.13703815631940258,0.13567460388131702,0.13567460388131702,0.301949383894874
mistral:7b,CAO10946,B,B,0.85,"[0.1, 0.2, 0.15, 0.05, 0.05, 0.4]",0.52,State forces (Cameroon),0.415929203539823,0.85,0.15603643315262777,0.17244692808053905,0.1640365921549672,0.14842644650891826,0.14842644650891826,0.21062715359381887
mistral:7b,CAO4943,B,B,0.95,"[0.1, 0.85, 0.02, 0.02, 0.0, 0.01]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14744910151050789,0.31214975034726916,0.13611267586437223,0.13611267586437223,0.13341746430249007,0.13475833211067614
mistral:7b,CAO15892,B,B,0.95,"[0.1, 0.85, 0.02, 0.01, 0.01, 0.01]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14745108855334263,0.3121539569169833,0.13611451013609394,0.13476014813108927,0.13476014813108927,0.13476014813108927
mistral:7b,CAO8495,B,B,0.95,"[0.05, 0.85, 0.01, 0.02, 0.01, 0.06]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.1402993748690979,0.31224200101308497,0.13479815769390213,0.1361529017013639,0.13479815769390213,0.14170940702833668
mistral:7b,CAO4713,B,B,0.95,"[0.1, 0.85, 0.02, 0.02, 0.0, 0.01]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14744910151050789,0.31214975034726916,0.13611267586437223,0.13611267586437223,0.13341746430249007,0.13475833211067614
mistral:7b,CAO10551,B,B,0.95,"[0.1, 0.85, 0.02, 0.01, 0.01, 0.01]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14745108855334263,0.3121539569169833,0.13611451013609394,0.13476014813108927,0.13476014813108927,0.13476014813108927
mistral:7b,CAO14598,B,B,0.95,"[0.1, 0.85, 0.02, 0.01, 0.01, 0.01]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14745108855334263,0.3121539569169833,0.13611451013609394,0.13476014813108927,0.13476014813108927,0.13476014813108927
mistral:7b,CAO12730,S,V,0.95,"[0.1, 0.05, 0.0, 0.0, 0.0, 0.85]",0.52,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14743300643517512,0.1402426138637417,0.13340290087608286,0.13340290087608286,0.13340290087608286,0.3121156770725223
mistral:7b,CAO4274,B,B,0.95,"[0.05, 0.85, 0.02, 0.01, 0.03, 0.04]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14031101097987414,0.31226789765386587,0.13616419391309453,0.13480933754624874,0.1375326668128022,0.1389148930938021
mistral:7b,CAO4138,V,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.005, 0.81]",0.54,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14855218479785007,0.14130720925358264,0.13713095007834372,0.13576647432692965,0.1350893362112879,0.3021538453317038
mistral:7b,CAO11443,B,B,0.95,"[0.1, 0.85, 0.02, 0.01, 0.01, 0.01]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14745108855334263,0.3121539569169833,0.13611451013609394,0.13476014813108927,0.13476014813108927,0.13476014813108927
mistral:7b,CAO5200,V,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.52,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO13702,E,V,0.85,"[0.15, 0.05, 0.03, 0.02, 0.01, 0.74]",0.54,State forces (Cameroon),0.415929203539823,0.85,0.15764913766160796,0.1426468386773249,0.1398222420229166,0.13843098746922453,0.1370535761296389,0.2843972180390027
mistral:7b,CAO3887,S,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO9683,S,V,0.95,"[0.1, 0.05, 0.02, 0.0, 0.0, 0.83]",0.53,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14794866480689803,0.14073312327991466,0.13657383090932476,0.13386948786574127,0.13386948786574127,0.30700540527207304
mistral:7b,CAO2867,S,V,0.95,"[0.1, 0.05, 0.02, 0.01, 0.005, 0.81]",0.56,State forces (Cameroon),0.7940298507462682,0.9499999999999998,0.14855218479785007,0.14130720925358264,0.13713095007834372,0.13576647432692965,0.1350893362112879,0.3021538453317038
