model,event_id,true_label,pred_label,pred_conf,logits,latency_sec,actor_norm,pred_conf_iso,pred_conf_temp,prob_V,prob_B,prob_E,prob_P,prob_R,prob_S
mistral:7b,NIG34588,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.82,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG31483,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.79,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG29602,B,B,0.95,"[0.1, 0.05, 0.2, 0.03, 0.02, 0.6]",0.75,Other Actors,0.721502590673575,0.9499999999999998,0.15242434472757932,0.14499052171511373,0.16845495299965785,0.14211951702720876,0.1407054042053001,0.25130525932488895
mistral:7b,NIG26709,B,V,0.95,"[0.1, 0.05, 0.2, 0.3, 0.15, 0.2]",0.84,Other Actors,0.721502590673575,0.9499999999999998,0.15541838740947,0.1478385432123392,0.17176388189916067,0.18982844705073249,0.1633868585289472,0.17176388189916067
mistral:7b,NIG17079,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.78,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG33708,B,B,0.95,"[0.05, 0.05, 0.15, 0.2, 0.1, 0.45]",0.8,Other Actors,0.721502590673575,0.9499999999999998,0.1468407012809155,0.1468407012809155,0.1622840726455013,0.17060455497440247,0.15436938502821226,0.21906058478983384
mistral:7b,NIG28489,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.88,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG34340,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.84,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG16405,E,B,0.95,"[0.05, 0.1, 0.2, 0.05, 0.05, 0.45]",0.82,Other Actors,0.721502590673575,0.9499999999999998,0.14914398726301326,0.15679076300787972,0.17328059149919972,0.14914398726301326,0.14914398726301326,0.22249668370365822
mistral:7b,NIG20056,B,B,0.95,"[0.05, 0.1, 0.15, 0.3, 0.2, 0.15]",0.87,Other Actors,0.721502590673575,0.9499999999999998,0.1490874522843306,0.1567313294188564,0.16476711651463294,0.19143207804230136,0.17321490722505428,0.16476711651463294
mistral:7b,NIG19603,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.05, 0.15]",0.82,Other Actors,0.721502590673575,0.9499999999999998,0.1567313294188564,0.17321490722505428,0.19143207804230136,0.16476711651463294,0.1490874522843306,0.16476711651463294
mistral:7b,NIG16590,B,B,0.95,"[0.05, 0.05, 0.2, 0.1, 0.1, 0.4]",0.75,Other Actors,0.721502590673575,0.9499999999999998,0.14962345796310295,0.14962345796310295,0.1738376569769488,0.15729481669644318,0.15729481669644318,0.21232579370374677
mistral:7b,NIG16283,S,E,0.95,"[0.1, 0.05, 0.2, 0.0, 0.0, 0.6]",0.9,Other Actors,0.721502590673575,0.9499999999999998,0.15349673743064743,0.14601061320889197,0.16964013022784524,0.13888959157369063,0.13888959157369063,0.25307333598498094
mistral:7b,NIG28880,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.88,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG32637,B,B,0.95,"[0.1, 0.05, 0.2, 0.03, 0.02, 0.6]",0.82,Other Actors,0.721502590673575,0.9499999999999998,0.15242434472757932,0.14499052171511373,0.16845495299965785,0.14211951702720876,0.1407054042053001,0.25130525932488895
mistral:7b,NIG18752,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.71,Other Actors,0.721502590673575,0.9499999999999998,0.15241141246503234,0.14497822016645368,0.168440660639186,0.14497822016645368,0.1379075489340735,0.25128393762854945
mistral:7b,NIG38111,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.93,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG24691,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.05, 0.15]",0.81,Other Actors,0.721502590673575,0.9499999999999998,0.1567313294188564,0.17321490722505428,0.19143207804230136,0.16476711651463294,0.1490874522843306,0.16476711651463294
mistral:7b,NIG38761,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.88,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG30319,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.69,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG21236,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.86,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG28891,E,B,0.95,"[0.05, 0.05, 0.15, 0.4, 0.15, 0.2]",0.79,Other Actors,0.721502590673575,0.9499999999999998,0.14724843561118306,0.14724843561118306,0.16273468876961406,0.20895547655695362,0.16273468876961406,0.1710782746812432
mistral:7b,NIG33950,B,B,0.95,"[0.1, 0.05, 0.2, 0.03, 0.02, 0.6]",0.83,Other Actors,0.721502590673575,0.9499999999999998,0.15242434472757932,0.14499052171511373,0.16845495299965785,0.14211951702720876,0.1407054042053001,0.25130525932488895
mistral:7b,NIG19588,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.91,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG35439,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.05, 0.15]",0.72,Other Actors,0.721502590673575,0.9499999999999998,0.1567313294188564,0.17321490722505428,0.19143207804230136,0.16476711651463294,0.1490874522843306,0.16476711651463294
mistral:7b,NIG29732,B,B,0.95,"[0.1, 0.2, 0.3, 0.1, 0.1, 0.15]",0.92,Other Actors,0.721502590673575,0.9499999999999998,0.15679277807043437,0.17328281848773325,0.19150713159482394,0.15679277807043437,0.15679277807043437,0.16483171570594815
mistral:7b,NIG23614,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.85,Other Actors,0.721502590673575,0.9499999999999998,0.1550223227758928,0.14746179487887645,0.17132616278445284,0.14746179487887645,0.14746179487887645,0.23126612980279368
mistral:7b,NIG29529,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.99,Other Actors,0.721502590673575,0.9499999999999998,0.1550223227758928,0.14746179487887645,0.17132616278445284,0.14746179487887645,0.14746179487887645,0.23126612980279368
mistral:7b,NIG31143,E,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.89,Other Actors,0.721502590673575,0.9499999999999998,0.1550223227758928,0.14746179487887645,0.17132616278445284,0.14746179487887645,0.14746179487887645,0.23126612980279368
mistral:7b,NIG34247,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.86,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG21024,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.91,Other Actors,0.721502590673575,0.9499999999999998,0.1550223227758928,0.14746179487887645,0.17132616278445284,0.14746179487887645,0.14746179487887645,0.23126612980279368
mistral:7b,NIG34780,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.78,Other Actors,0.721502590673575,0.9499999999999998,0.15241141246503234,0.14497822016645368,0.168440660639186,0.14497822016645368,0.1379075489340735,0.25128393762854945
mistral:7b,NIG33847,B,B,0.95,"[0.05, 0.1, 0.2, 0.15, 0.1, 0.3]",0.74,Other Actors,0.721502590673575,0.9499999999999998,0.15029519245239684,0.15800099174947674,0.17461810110863205,0.16610187582497155,0.15800099174947674,0.19298284711485314
mistral:7b,NIG23969,B,B,0.95,"[0.1, 0.2, 0.25, 0.1, 0.1, 0.25]",0.71,Other Actors,0.721502590673575,0.9499999999999998,0.15554907149343108,0.1719083101482098,0.1807222376856581,0.15554907149343108,0.15554907149343108,0.1807222376856581
mistral:7b,NIG25237,B,B,0.85,"[0.1, 0.15, 0.25, 0.2, 0.1, 0.15]",0.87,Other Actors,0.64,0.85,0.15699702733845594,0.16504643705787517,0.18240452236836652,0.17350854883878888,0.15699702733845594,0.16504643705787517
mistral:7b,NIG23966,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.85,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG17399,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.88,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG26277,E,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.05, 0.15]",0.81,Other Actors,0.721502590673575,0.9499999999999998,0.1567313294188564,0.17321490722505428,0.19143207804230136,0.16476711651463294,0.1490874522843306,0.16476711651463294
mistral:7b,NIG17627,E,B,0.95,"[0.05, 0.05, 0.15, 0.2, 0.2, 0.35]",0.81,Other Actors,0.721502590673575,0.9499999999999998,0.1475209500197407,0.1475209500197407,0.16303586376870854,0.17139489125274232,0.17139489125274232,0.1991324536861263
mistral:7b,NIG30514,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.76,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG34713,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.87,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG17629,V,V,0.95,"[0.1, 0.05, 0.2, 0.0, 0.0, 0.6]",0.85,Other Actors,0.721502590673575,0.9499999999999998,0.15349673743064743,0.14601061320889197,0.16964013022784524,0.13888959157369063,0.13888959157369063,0.25307333598498094
mistral:7b,NIG26064,E,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.73,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG21066,B,B,0.95,"[0.1, 0.05, 0.2, 0.03, 0.02, 0.6]",0.88,Other Actors,0.721502590673575,0.9499999999999998,0.15242434472757932,0.14499052171511373,0.16845495299965785,0.14211951702720876,0.1407054042053001,0.25130525932488895
mistral:7b,NIG36506,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.89,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG23791,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.79,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG24099,V,V,0.95,"[0.1, 0.25, 0.2, 0.05, 0.0, 0.3]",0.83,Other Actors,0.721502590673575,0.9499999999999998,0.15761746048198624,0.18312536283984357,0.17419423350562885,0.14993036622554382,0.1426181759799053,0.19251440096689956
mistral:7b,NIG29250,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.97,Other Actors,0.721502590673575,0.9499999999999998,0.1550223227758928,0.14746179487887645,0.17132616278445284,0.14746179487887645,0.14746179487887645,0.23126612980279368
mistral:7b,NIG19971,B,B,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.72,Other Actors,0.721502590673575,0.9499999999999998,0.15564323847209072,0.14805242815923425,0.19010308075879265,0.14805242815923425,0.14805242815923425,0.21009639629120386
mistral:7b,NIG19847,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.82,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG37556,B,B,0.95,"[0.1, 0.05, 0.2, 0.03, 0.02, 0.6]",0.78,Other Actors,0.721502590673575,0.9499999999999998,0.15242434472757932,0.14499052171511373,0.16845495299965785,0.14211951702720876,0.1407054042053001,0.25130525932488895
mistral:7b,NIG23391,S,P,0.85,"[0.1, 0.15, 0.2, 0.25, 0.15, 0.15]",0.8,Other Actors,0.64,0.85,0.15574338502132998,0.1637285191246868,0.17212305980823234,0.18094799779619636,0.1637285191246868,0.1637285191246868
mistral:7b,NIG17071,B,V,0.85,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.83,Other Actors,0.64,0.85,0.15241141246503234,0.14497822016645368,0.168440660639186,0.14497822016645368,0.1379075489340735,0.25128393762854945
mistral:7b,NIG18488,B,B,0.95,"[0.05, 0.05, 0.2, 0.1, 0.1, 0.4]",0.75,Other Actors,0.721502590673575,0.9499999999999998,0.14962345796310295,0.14962345796310295,0.1738376569769488,0.15729481669644318,0.15729481669644318,0.21232579370374677
mistral:7b,NIG26066,E,B,0.95,"[0.1, 0.05, 0.2, 0.03, 0.02, 0.6]",0.87,Other Actors,0.721502590673575,0.9499999999999998,0.15242434472757932,0.14499052171511373,0.16845495299965785,0.14211951702720876,0.1407054042053001,0.25130525932488895
mistral:7b,NIG35789,E,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.78,Other Actors,0.721502590673575,0.9499999999999998,0.1550223227758928,0.14746179487887645,0.17132616278445284,0.14746179487887645,0.14746179487887645,0.23126612980279368
mistral:7b,NIG17550,B,B,0.95,"[0.1, 0.05, 0.2, 0.0, 0.0, 0.65]",0.8,Other Actors,0.721502590673575,0.9499999999999998,0.15153057557096783,0.14414034219463367,0.16746718532029783,0.1371105347531374,0.1371105347531374,0.2626408274075634
mistral:7b,NIG21509,E,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.05, 0.15]",0.73,Other Actors,0.721502590673575,0.9499999999999998,0.1567313294188564,0.17321490722505428,0.19143207804230136,0.16476711651463294,0.1490874522843306,0.16476711651463294
mistral:7b,NIG26624,E,B,0.95,"[0.1, 0.15, 0.2, 0.2, 0.15, 0.15]",0.77,Other Actors,0.721502590673575,0.9499999999999998,0.15713004795054067,0.16518627778258213,0.1736555593507696,0.1736555593507696,0.16518627778258213,0.16518627778258213
mistral:7b,NIG17945,B,B,0.95,"[0.05, 0.1, 0.15, 0.3, 0.2, 0.2]",0.82,Other Actors,0.721502590673575,0.9499999999999998,0.1478385432123392,0.15541838740947,0.1633868585289472,0.18982844705073249,0.17176388189916067,0.17176388189916067
mistral:7b,NIG36405,E,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.82,Other Actors,0.721502590673575,0.9499999999999998,0.1550223227758928,0.14746179487887645,0.17132616278445284,0.14746179487887645,0.14746179487887645,0.23126612980279368
mistral:7b,NIG31866,S,P,0.95,"[0.1, 0.05, 0.2, 0.3, 0.15, 0.2]",0.83,Other Actors,0.721502590673575,0.9499999999999998,0.15541838740947,0.1478385432123392,0.17176388189916067,0.18982844705073249,0.1633868585289472,0.17176388189916067
mistral:7b,NIG35975,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.8,Other Actors,0.721502590673575,0.9499999999999998,0.15241141246503234,0.14497822016645368,0.168440660639186,0.14497822016645368,0.1379075489340735,0.25128393762854945
mistral:7b,NIG19010,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.69,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG29459,E,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.0, 0.6]",0.8,Other Actors,0.721502590673575,0.9499999999999998,0.15241141246503234,0.14497822016645368,0.168440660639186,0.14497822016645368,0.1379075489340735,0.25128393762854945
mistral:7b,NIG36874,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.05, 0.15]",0.75,Other Actors,0.721502590673575,0.9499999999999998,0.1567313294188564,0.17321490722505428,0.19143207804230136,0.16476711651463294,0.1490874522843306,0.16476711651463294
mistral:7b,NIG26694,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.79,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG24528,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.75,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG18258,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.65,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG21791,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.97,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG20453,E,B,0.95,"[0.1, 0.3, 0.25, 0.05, 0.1, 0.15]",0.83,Other Actors,0.721502590673575,0.9499999999999998,0.15659898274731804,0.1912704294526511,0.18194206053224973,0.14896156023612858,0.15659898274731804,0.1646279842841431
mistral:7b,NIG34121,B,B,0.95,"[0.1, 0.35, 0.2, 0.1, 0.05, 0.2]",0.69,Other Actors,0.721502590673575,0.9499999999999998,0.15514467473824692,0.1992097056276616,0.17146138261501606,0.15514467473824692,0.14757817966561307,0.17146138261501606
mistral:7b,NIG36798,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.81,Other Actors,0.721502590673575,0.9499999999999998,0.1550223227758928,0.14746179487887645,0.17132616278445284,0.14746179487887645,0.14746179487887645,0.23126612980279368
mistral:7b,NIG21590,B,B,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.79,Other Actors,0.721502590673575,0.9499999999999998,0.15564323847209072,0.14805242815923425,0.19010308075879265,0.14805242815923425,0.14805242815923425,0.21009639629120386
mistral:7b,NIG22361,V,V,0.95,"[0.1, 0.05, 0.3, 0.05, 0.05, 0.4]",0.77,Other Actors,0.721502590673575,0.9499999999999998,0.15564323847209072,0.14805242815923425,0.19010308075879265,0.14805242815923425,0.14805242815923425,0.21009639629120386
mistral:7b,NIG20509,B,V,0.95,"[0.1, 0.05, 0.2, 0.03, 0.02, 0.6]",0.88,Other Actors,0.721502590673575,0.9499999999999998,0.15242434472757932,0.14499052171511373,0.16845495299965785,0.14211951702720876,0.1407054042053001,0.25130525932488895
mistral:7b,NIG20123,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.78,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG29738,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.82,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG28897,E,B,0.95,"[0.05, 0.05, 0.15, 0.1, 0.1, 0.55]",0.78,Other Actors,0.721502590673575,0.9499999999999998,0.14584840229695728,0.14584840229695728,0.1611874126663947,0.1533262097874137,0.1533262097874137,0.2404633631646229
mistral:7b,NIG35725,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.86,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG29018,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.86,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG33047,E,B,0.95,"[0.1, 0.05, 0.2, 0.03, 0.02, 0.6]",0.86,Other Actors,0.721502590673575,0.9499999999999998,0.15242434472757932,0.14499052171511373,0.16845495299965785,0.14211951702720876,0.1407054042053001,0.25130525932488895
mistral:7b,NIG39152,B,B,0.95,"[0.1, 0.05, 0.4, 0.05, 0.05, 0.35]",0.78,Other Actors,0.721502590673575,0.9499999999999998,0.15414085936521865,0.14662332094602243,0.20806839662147444,0.14662332094602243,0.14662332094602243,0.19792078117503145
mistral:7b,NIG21425,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.82,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG31593,E,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.78,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG31748,E,B,0.95,"[0.1, 0.3, 0.25, 0.1, 0.1, 0.15]",0.91,Other Actors,0.721502590673575,0.9499999999999998,0.1554120353698744,0.18982068865205048,0.1805630244248192,0.1554120353698744,0.1554120353698744,0.1633801808133173
mistral:7b,NIG16472,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.5]",0.92,Other Actors,0.721502590673575,0.9499999999999998,0.1550223227758928,0.14746179487887645,0.17132616278445284,0.14746179487887645,0.14746179487887645,0.23126612980279368
mistral:7b,NIG21932,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.77,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG27032,B,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.69,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
mistral:7b,NIG18054,V,V,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.85,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG17463,E,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.86,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG31183,B,B,0.95,"[0.1, 0.05, 0.2, 0.05, 0.05, 0.55]",0.88,Other Actors,0.721502590673575,0.9499999999999998,0.15320572147271627,0.1457337902667086,0.16931850785444383,0.1457337902667086,0.1457337902667086,0.24027439987247376
mistral:7b,NIG17101,E,B,0.95,"[0.1, 0.2, 0.3, 0.15, 0.1, 0.15]",0.79,Other Actors,0.721502590673575,0.9499999999999998,0.15554238255737637,0.17190091773060928,0.18997989506638382,0.16351721104403205,0.15554238255737637,0.16351721104403205
